customer_id,account,segment,plan,start_date,mrr,new_mrr,expansion_mrr,contraction_mrr,churned_flag,churn_date,churn_reason,arpa,nrr
CUST_0230,Account_230,ENT,Enterprise,2023-11-10,78063.69,0.0,552.94,0.0,False,,,78063.69,1.007
CUST_0231,Account_231,MM,Business,2025-05-31,18322.67,0.0,0.0,0.0,False,,,18322.67,1.0
CUST_0232,Account_232,ENT,Enterprise,2023-07-02,62741.5,0.0,0.0,6324.9,False,,,62741.5,0.908
CUST_0233,Account_233,MM,Professional,2024-08-25,6228.48,0.0,0.0,0.0,False,,,6228.48,1.0
CUST_0234,Account_234,ENT,Enterprise,2024-12-14,43264.53,0.0,0.0,0.0,False,,,43264.53,1.0
CUST_0235,Account_235,MM,Enterprise,2025-09-21,46835.69,46835.69,0.0,0.0,False,,,46835.69,1.0
CUST_0236,Account_236,SMB,Professional,2023-10-12,0.0,0.0,0.0,0.0,True,2023-12-20,Merger,0.0,0.0
CUST_0237,Account_237,SMB,Business,2025-09-21,6161.11,6161.11,0.0,0.0,False,,,6161.11,1.0
CUST_0238,Account_238,ENT,Business,2024-01-01,0.0,0.0,0.0,0.0,True,2024-09-19,Price,0.0,0.0
CUST_0239,Account_239,SMB,Professional,2024-04-06,2715.79,0.0,0.0,0.0,False,,,2715.79,1.0
CUST_0240,Account_240,SMB,Professional,2023-11-23,0.0,0.0,0.0,0.0,True,2024-04-03,Price,0.0,0.0
CUST_0241,Account_241,SMB,Starter,2023-10-09,0.0,0.0,0.0,0.0,True,2024-08-15,Budget Cut,0.0,0.0
CUST_0242,Account_242,SMB,Professional,2023-09-28,0.0,0.0,0.0,0.0,True,2025-02-10,Budget Cut,0.0,0.0
CUST_0243,Account_243,MM,Professional,2023-04-25,7060.47,0.0,0.0,0.0,False,,,7060.47,1.0
CUST_0244,Account_244,ENT,Enterprise,2025-02-15,76591.54,0.0,0.0,0.0,False,,,76591.54,1.0
CUST_0245,Account_245,ENT,Business,2023-10-15,0.0,0.0,0.0,0.0,True,2024-10-29,Price,0.0,0.0
CUST_0246,Account_246,MM,Enterprise,2023-05-01,24418.05,0.0,0.0,0.0,False,,,24418.05,1.0
CUST_0247,Account_247,ENT,Business,2024-06-12,32096.17,0.0,5341.97,0.0,False,,,32096.17,1.2
CUST_0248,Account_248,MM,Business,2023-12-30,11611.97,0.0,0.0,0.0,False,,,11611.97,1.0
CUST_0249,Account_249,SMB,Professional,2024-12-27,2147.96,0.0,0.0,0.0,False,,,2147.96,1.0
CUST_0250,Account_250,MM,Professional,2024-05-12,6311.23,0.0,0.0,0.0,False,,,6311.23,1.0
CUST_0251,Account_251,SMB,Starter,2023-12-20,649.15,0.0,0.0,0.0,False,,,649.15,1.0
CUST_0252,Account_252,ENT,Custom,2024-10-24,106950.39,0.0,0.0,0.0,False,,,106950.39,1.0
CUST_0253,Account_253,MM,Professional,2022-11-13,0.0,0.0,0.0,0.0,True,2023-04-13,Business Closure,0.0,0.0
CUST_0254,Account_254,ENT,Enterprise,2023-07-20,0.0,0.0,0.0,0.0,True,2025-04-13,Business Closure,0.0,0.0
CUST_0255,Account_255,SMB,Professional,2024-06-08,0.0,0.0,0.0,0.0,True,2025-09-07,Support,0.0,0.0
CUST_0256,Account_256,SMB,Starter,2024-06-06,1431.22,0.0,0.0,0.0,False,,,1431.22,1.0
CUST_0257,Account_257,MM,Enterprise,2022-12-24,38493.07,0.0,0.0,2719.45,False,,,38493.07,0.934
CUST_0258,Account_258,ENT,Custom,2024-12-12,277908.71,0.0,46925.2,0.0,False,,,277908.71,1.203
CUST_0259,Account_259,MM,Professional,2025-03-10,3896.39,0.0,0.0,0.0,False,,,3896.39,1.0
CUST_0260,Account_260,SMB,Business,2022-10-10,6092.39,0.0,0.0,0.0,False,,,6092.39,1.0
CUST_0261,Account_261,SMB,Business,2024-02-11,6984.51,0.0,696.63,0.0,False,,,6984.51,1.111
CUST_0262,Account_262,MM,Business,2023-09-11,0.0,0.0,0.0,0.0,True,2025-09-05,Competition,0.0,0.0
CUST_0263,Account_263,ENT,Business,2024-06-01,0.0,0.0,0.0,0.0,True,2024-11-08,Competition,0.0,0.0
CUST_0264,Account_264,MM,Business,2023-09-02,0.0,0.0,0.0,0.0,True,2025-01-21,Competition,0.0,0.0
CUST_0265,Account_265,ENT,Custom,2025-05-23,206264.28,0.0,0.0,0.0,False,,,206264.28,1.0
CUST_0266,Account_266,ENT,Enterprise,2024-04-19,0.0,0.0,0.0,0.0,True,2024-07-01,Business Closure,0.0,0.0
CUST_0267,Account_267,ENT,Business,2024-01-27,0.0,0.0,0.0,0.0,True,2025-03-13,Competition,0.0,0.0
CUST_0268,Account_268,SMB,Starter,2024-11-13,1353.75,0.0,0.0,0.0,False,,,1353.75,1.0
CUST_0269,Account_269,ENT,Custom,2025-02-23,265173.82,0.0,0.0,0.0,False,,,265173.82,1.0
CUST_0270,Account_270,SMB,Business,2023-02-16,0.0,0.0,0.0,0.0,True,2024-04-20,Budget Cut,0.0,0.0
CUST_0271,Account_271,MM,Professional,2023-03-20,0.0,0.0,0.0,0.0,True,2023-10-01,Business Closure,0.0,0.0
CUST_0272,Account_272,SMB,Professional,2024-12-15,2616.3,0.0,41.39,0.0,False,,,2616.3,1.016
CUST_0273,Account_273,SMB,Business,2024-11-16,0.0,0.0,0.0,0.0,True,2025-09-23,Competition,0.0,0.0
CUST_0274,Account_274,MM,Enterprise,2025-04-29,47286.1,0.0,0.0,0.0,False,,,47286.1,1.0
CUST_0275,Account_275,MM,Business,2025-02-09,12057.73,0.0,0.0,0.0,False,,,12057.73,1.0
CUST_0276,Account_276,ENT,Enterprise,2023-01-06,0.0,0.0,0.0,0.0,True,2024-11-24,Feature Gap,0.0,0.0
CUST_0277,Account_277,MM,Enterprise,2025-04-18,49609.32,0.0,0.0,0.0,False,,,49609.32,1.0
CUST_0278,Account_278,MM,Professional,2025-09-09,5452.34,5452.34,0.0,0.0,False,,,5452.34,1.0
CUST_0279,Account_279,ENT,Enterprise,2022-10-30,0.0,0.0,0.0,0.0,True,2025-09-06,Business Closure,0.0,0.0
CUST_0280,Account_280,ENT,Business,2024-07-21,35312.28,0.0,0.0,0.0,False,,,35312.28,1.0
CUST_0281,Account_281,SMB,Starter,2023-12-23,0.0,0.0,0.0,0.0,True,2025-04-29,Budget Cut,0.0,0.0
CUST_0282,Account_282,MM,Professional,2024-06-01,5720.93,0.0,14.57,0.0,False,,,5720.93,1.003
CUST_0283,Account_283,SMB,Professional,2023-06-18,0.0,0.0,0.0,0.0,True,2024-10-30,Merger,0.0,0.0
CUST_0284,Account_284,MM,Business,2025-05-13,10642.59,0.0,0.0,0.0,False,,,10642.59,1.0
CUST_0285,Account_285,MM,Enterprise,2022-12-01,0.0,0.0,0.0,0.0,True,2023-03-18,Competition,0.0,0.0
CUST_0286,Account_286,ENT,Custom,2025-01-03,400406.2,0.0,82977.27,0.0,False,,,400406.2,1.261
CUST_0287,Account_287,SMB,Starter,2024-03-04,0.0,0.0,0.0,0.0,True,2024-07-14,Business Closure,0.0,0.0
CUST_0288,Account_288,MM,Professional,2024-11-30,0.0,0.0,0.0,0.0,True,2025-04-29,Business Closure,0.0,0.0
CUST_0289,Account_289,ENT,Custom,2024-10-19,155239.62,0.0,0.0,19193.71,False,,,155239.62,0.89
CUST_0290,Account_290,SMB,Business,2025-04-26,6534.58,0.0,0.0,0.0,False,,,6534.58,1.0
CUST_0291,Account_291,ENT,Custom,2023-06-12,0.0,0.0,0.0,0.0,True,2023-07-21,Competition,0.0,0.0
CUST_0292,Account_292,ENT,Custom,2025-04-07,331165.84,0.0,0.0,0.0,False,,,331165.84,1.0
CUST_0293,Account_293,ENT,Enterprise,2025-09-05,64609.35,64609.35,0.0,0.0,False,,,64609.35,1.0
CUST_0294,Account_294,ENT,Enterprise,2023-05-07,100491.2,0.0,692.64,0.0,False,,,100491.2,1.007
CUST_0295,Account_295,MM,Enterprise,2025-03-10,20636.27,0.0,0.0,0.0,False,,,20636.27,1.0
CUST_0296,Account_296,MM,Professional,2023-04-26,0.0,0.0,0.0,0.0,True,2024-12-20,Feature Gap,0.0,0.0
CUST_0297,Account_297,SMB,Business,2022-10-05,0.0,0.0,0.0,0.0,True,2024-08-21,Price,0.0,0.0
CUST_0298,Account_298,SMB,Starter,2023-03-06,0.0,0.0,0.0,0.0,True,2024-04-19,Price,0.0,0.0
CUST_0299,Account_299,SMB,Business,2025-04-19,4152.98,0.0,0.0,0.0,False,,,4152.98,1.0
CUST_0300,Account_300,MM,Business,2023-05-24,12496.37,0.0,1325.22,0.0,False,,,12496.37,1.119
CUST_0301,Account_301,SMB,Business,2024-09-14,0.0,0.0,0.0,0.0,True,2025-06-26,Price,0.0,0.0
CUST_0302,Account_302,SMB,Professional,2023-04-01,0.0,0.0,0.0,0.0,True,2025-08-08,Price,0.0,0.0
CUST_0303,Account_303,ENT,Custom,2022-12-09,256422.11,0.0,0.0,0.0,False,,,256422.11,1.0
CUST_0304,Account_304,SMB,Business,2023-10-06,0.0,0.0,0.0,0.0,True,2024-03-21,Merger,0.0,0.0
CUST_0305,Account_305,MM,Business,2023-04-12,0.0,0.0,0.0,0.0,True,2023-06-06,Feature Gap,0.0,0.0
CUST_0306,Account_306,MM,Business,2024-08-02,12790.3,0.0,2589.24,0.0,False,,,12790.3,1.254
CUST_0307,Account_307,ENT,Enterprise,2025-06-27,88602.7,0.0,0.0,0.0,False,,,88602.7,1.0
CUST_0308,Account_308,ENT,Enterprise,2023-08-13,68331.71,0.0,0.0,0.0,False,,,68331.71,1.0
CUST_0309,Account_309,MM,Professional,2022-12-23,0.0,0.0,0.0,0.0,True,2025-02-04,Competition,0.0,0.0
CUST_0310,Account_310,SMB,Professional,2025-02-16,0.0,0.0,0.0,0.0,True,2025-07-13,Support,0.0,0.0
CUST_0311,Account_311,SMB,Business,2024-01-29,0.0,0.0,0.0,0.0,True,2024-06-11,Feature Gap,0.0,0.0
CUST_0312,Account_312,SMB,Professional,2022-11-18,0.0,0.0,0.0,0.0,True,2024-08-24,Support,0.0,0.0
CUST_0313,Account_313,ENT,Custom,2023-05-21,0.0,0.0,0.0,0.0,True,2024-08-18,Feature Gap,0.0,0.0
CUST_0314,Account_314,MM,Professional,2024-05-06,0.0,0.0,0.0,0.0,True,2024-12-15,Business Closure,0.0,0.0
CUST_0315,Account_315,ENT,Enterprise,2022-11-20,67631.32,0.0,0.0,0.0,False,,,67631.32,1.0
CUST_0316,Account_316,ENT,Custom,2024-06-14,0.0,0.0,0.0,0.0,True,2024-12-03,Business Closure,0.0,0.0
CUST_0317,Account_317,SMB,Professional,2024-06-21,0.0,0.0,0.0,0.0,True,2024-11-14,Merger,0.0,0.0
CUST_0318,Account_318,SMB,Professional,2024-09-25,3002.4,0.0,668.6,0.0,False,,,3002.4,1.286
CUST_0319,Account_319,ENT,Business,2024-10-22,24087.19,0.0,2168.81,0.0,False,,,24087.19,1.099
CUST_0320,Account_320,SMB,Starter,2024-04-07,0.0,0.0,0.0,0.0,True,2024-10-02,Business Closure,0.0,0.0
CUST_0321,Account_321,SMB,Starter,2023-03-20,0.0,0.0,0.0,0.0,True,2024-09-25,Competition,0.0,0.0
CUST_0322,Account_322,MM,Business,2025-01-19,18345.36,0.0,2543.23,0.0,False,,,18345.36,1.161
CUST_0323,Account_323,ENT,Enterprise,2025-06-13,49626.22,0.0,0.0,0.0,False,,,49626.22,1.0
CUST_0324,Account_324,ENT,Custom,2022-10-30,292615.82,0.0,0.0,0.0,False,,,292615.82,1.0
CUST_0325,Account_325,MM,Enterprise,2023-03-26,42950.26,0.0,1981.61,0.0,False,,,42950.26,1.048
CUST_0326,Account_326,SMB,Professional,2025-01-19,0.0,0.0,0.0,0.0,True,2025-07-07,Budget Cut,0.0,0.0
CUST_0327,Account_327,MM,Business,2023-05-29,0.0,0.0,0.0,0.0,True,2025-07-22,Price,0.0,0.0
CUST_0328,Account_328,ENT,Custom,2022-10-02,332428.82,0.0,0.0,0.0,False,,,332428.82,1.0
CUST_0329,Account_329,SMB,Professional,2025-04-26,2158.41,0.0,0.0,0.0,False,,,2158.41,1.0
CUST_0330,Account_330,ENT,Enterprise,2023-06-21,105318.26,0.0,11483.53,0.0,False,,,105318.26,1.122
CUST_0331,Account_331,SMB,Business,2023-03-01,6460.29,0.0,0.0,0.0,False,,,6460.29,1.0
CUST_0332,Account_332,SMB,Business,2023-06-05,0.0,0.0,0.0,0.0,True,2025-03-07,Feature Gap,0.0,0.0
CUST_0333,Account_333,ENT,Enterprise,2024-07-11,78124.83,0.0,0.0,10131.05,False,,,78124.83,0.885
CUST_0334,Account_334,SMB,Business,2025-06-13,6690.51,0.0,0.0,0.0,False,,,6690.51,1.0
CUST_0335,Account_335,SMB,Starter,2024-08-02,1321.47,0.0,29.78,0.0,False,,,1321.47,1.023
CUST_0336,Account_336,MM,Professional,2024-10-14,0.0,0.0,0.0,0.0,True,2025-03-06,Budget Cut,0.0,0.0
CUST_0337,Account_337,ENT,Business,2023-05-21,24484.27,0.0,0.0,0.0,False,,,24484.27,1.0
CUST_0338,Account_338,MM,Enterprise,2022-10-17,0.0,0.0,0.0,0.0,True,2023-01-30,Budget Cut,0.0,0.0
CUST_0339,Account_339,SMB,Professional,2025-06-07,2481.23,0.0,0.0,0.0,False,,,2481.23,1.0
CUST_0340,Account_340,ENT,Enterprise,2023-09-01,47854.0,0.0,0.0,0.0,False,,,47854.0,1.0
CUST_0341,Account_341,ENT,Enterprise,2024-06-07,89194.86,0.0,0.0,0.0,False,,,89194.86,1.0
CUST_0342,Account_342,SMB,Starter,2023-01-18,870.34,0.0,0.0,0.0,False,,,870.34,1.0
CUST_0343,Account_343,ENT,Business,2024-12-07,30759.3,0.0,0.0,0.0,False,,,30759.3,1.0
CUST_0344,Account_344,SMB,Professional,2024-03-22,0.0,0.0,0.0,0.0,True,2024-10-26,Feature Gap,0.0,0.0
CUST_0345,Account_345,ENT,Business,2024-04-28,27983.16,0.0,0.0,0.0,False,,,27983.16,1.0
CUST_0346,Account_346,SMB,Business,2024-09-22,5758.49,0.0,0.0,931.54,False,,,5758.49,0.861
CUST_0347,Account_347,MM,Professional,2024-04-14,0.0,0.0,0.0,0.0,True,2024-07-03,Budget Cut,0.0,0.0
CUST_0348,Account_348,SMB,Business,2024-05-03,0.0,0.0,0.0,0.0,True,2024-07-20,Feature Gap,0.0,0.0
CUST_0349,Account_349,MM,Professional,2025-06-15,4151.69,0.0,780.56,0.0,False,,,4151.69,1.232
CUST_0350,Account_350,MM,Enterprise,2023-11-09,45207.02,0.0,0.0,0.0,False,,,45207.02,1.0
CUST_0351,Account_351,MM,Enterprise,2024-01-13,0.0,0.0,0.0,0.0,True,2025-09-27,Business Closure,0.0,0.0
CUST_0352,Account_352,MM,Professional,2024-03-11,4952.34,0.0,1129.85,0.0,False,,,4952.34,1.296
CUST_0353,Account_353,SMB,Business,2025-02-22,4547.39,0.0,0.0,0.0,False,,,4547.39,1.0
CUST_0354,Account_354,MM,Enterprise,2025-03-24,28470.27,0.0,0.0,0.0,False,,,28470.27,1.0
CUST_0355,Account_355,SMB,Starter,2023-02-10,0.0,0.0,0.0,0.0,True,2024-05-24,Support,0.0,0.0
CUST_0356,Account_356,SMB,Professional,2024-12-26,0.0,0.0,0.0,0.0,True,2025-07-12,Competition,0.0,0.0
CUST_0357,Account_357,ENT,Enterprise,2025-09-08,49992.35,49992.35,0.0,0.0,False,,,49992.35,1.0
CUST_0358,Account_358,SMB,Business,2024-10-16,3427.01,0.0,0.0,482.18,False,,,3427.01,0.877
CUST_0359,Account_359,ENT,Business,2025-05-28,33246.73,0.0,0.0,0.0,False,,,33246.73,1.0
CUST_0360,Account_360,SMB,Professional,2023-12-30,0.0,0.0,0.0,0.0,True,2024-02-12,Price,0.0,0.0
CUST_0361,Account_361,ENT,Business,2024-01-05,0.0,0.0,0.0,0.0,True,2024-07-25,Feature Gap,0.0,0.0
CUST_0362,Account_362,ENT,Enterprise,2024-11-16,48164.79,0.0,0.0,0.0,False,,,48164.79,1.0
CUST_0363,Account_363,MM,Professional,2023-09-08,0.0,0.0,0.0,0.0,True,2025-06-14,Feature Gap,0.0,0.0
CUST_0364,Account_364,MM,Business,2023-10-13,10519.22,0.0,0.0,0.0,False,,,10519.22,1.0
CUST_0365,Account_365,ENT,Custom,2023-05-12,125660.58,0.0,0.0,0.0,False,,,125660.58,1.0
CUST_0366,Account_366,MM,Professional,2024-02-25,0.0,0.0,0.0,0.0,True,2025-08-14,Feature Gap,0.0,0.0
CUST_0367,Account_367,SMB,Business,2025-05-20,7354.21,0.0,0.0,0.0,False,,,7354.21,1.0
CUST_0368,Account_368,ENT,Business,2024-01-25,39397.75,0.0,0.0,0.0,False,,,39397.75,1.0
CUST_0369,Account_369,ENT,Business,2022-11-24,33778.08,0.0,6927.96,0.0,False,,,33778.08,1.258
CUST_0370,Account_370,SMB,Starter,2024-08-18,0.0,0.0,0.0,0.0,True,2025-02-27,Business Closure,0.0,0.0
CUST_0371,Account_371,MM,Professional,2024-10-06,0.0,0.0,0.0,0.0,True,2025-02-02,Competition,0.0,0.0
CUST_0372,Account_372,MM,Business,2023-08-11,0.0,0.0,0.0,0.0,True,2025-07-20,Support,0.0,0.0
CUST_0373,Account_373,ENT,Business,2024-10-22,21082.3,0.0,0.0,0.0,False,,,21082.3,1.0
CUST_0374,Account_374,SMB,Business,2024-05-06,0.0,0.0,0.0,0.0,True,2024-07-08,Merger,0.0,0.0
CUST_0375,Account_375,ENT,Business,2025-08-28,38790.49,0.0,0.0,0.0,False,,,38790.49,1.0
CUST_0376,Account_376,MM,Professional,2024-03-05,6649.11,0.0,0.0,0.0,False,,,6649.11,1.0
CUST_0377,Account_377,MM,Business,2024-10-02,10785.99,0.0,1181.65,0.0,False,,,10785.99,1.123
CUST_0378,Account_378,MM,Enterprise,2022-11-06,0.0,0.0,0.0,0.0,True,2024-03-21,Competition,0.0,0.0
CUST_0379,Account_379,MM,Professional,2023-02-06,0.0,0.0,0.0,0.0,True,2025-04-01,Business Closure,0.0,0.0
CUST_0380,Account_380,MM,Business,2024-04-27,17627.29,0.0,0.0,0.0,False,,,17627.29,1.0
CUST_0381,Account_381,MM,Business,2024-10-06,0.0,0.0,0.0,0.0,True,2025-08-19,Competition,0.0,0.0
CUST_0382,Account_382,MM,Enterprise,2024-12-31,25883.02,0.0,0.0,0.0,False,,,25883.02,1.0
CUST_0383,Account_383,SMB,Professional,2025-08-17,2220.43,0.0,0.0,0.0,False,,,2220.43,1.0
CUST_0384,Account_384,ENT,Custom,2022-10-25,341090.38,0.0,0.0,0.0,False,,,341090.38,1.0
CUST_0385,Account_385,MM,Enterprise,2025-09-14,47964.13,47964.13,0.0,0.0,False,,,47964.13,1.0
CUST_0386,Account_386,MM,Business,2023-12-01,0.0,0.0,0.0,0.0,True,2025-09-06,Price,0.0,0.0
CUST_0387,Account_387,MM,Business,2023-11-28,0.0,0.0,0.0,0.0,True,2025-04-09,Price,0.0,0.0
CUST_0388,Account_388,ENT,Custom,2024-08-14,0.0,0.0,0.0,0.0,True,2025-07-13,Budget Cut,0.0,0.0
CUST_0389,Account_389,ENT,Enterprise,2024-03-18,0.0,0.0,0.0,0.0,True,2025-09-19,Support,0.0,0.0
CUST_0390,Account_390,SMB,Professional,2024-02-25,1800.2,0.0,0.0,0.0,False,,,1800.2,1.0
CUST_0391,Account_391,MM,Enterprise,2023-04-26,0.0,0.0,0.0,0.0,True,2025-01-18,Business Closure,0.0,0.0
CUST_0392,Account_392,ENT,Custom,2024-04-20,201894.51,0.0,0.0,0.0,False,,,201894.51,1.0
CUST_0393,Account_393,ENT,Custom,2025-08-16,266841.89,0.0,0.0,0.0,False,,,266841.89,1.0
CUST_0394,Account_394,SMB,Starter,2024-04-14,732.88,0.0,0.0,174.91,False,,,732.88,0.807
CUST_0395,Account_395,SMB,Business,2024-04-15,7331.47,0.0,0.0,0.0,False,,,7331.47,1.0
CUST_0396,Account_396,MM,Professional,2023-11-11,0.0,0.0,0.0,0.0,True,2024-12-12,Support,0.0,0.0
CUST_0397,Account_397,MM,Enterprise,2023-12-03,0.0,0.0,0.0,0.0,True,2024-12-13,Price,0.0,0.0
CUST_0398,Account_398,ENT,Custom,2022-12-01,0.0,0.0,0.0,0.0,True,2023-01-20,Merger,0.0,0.0
CUST_0399,Account_399,SMB,Professional,2022-12-29,0.0,0.0,0.0,0.0,True,2023-10-22,Business Closure,0.0,0.0
CUST_0400,Account_400,ENT,Custom,2024-09-25,0.0,0.0,0.0,0.0,True,2025-02-08,Feature Gap,0.0,0.0
CUST_0401,Account_401,ENT,Custom,2023-04-24,210233.69,0.0,0.0,0.0,False,,,210233.69,1.0
CUST_0402,Account_402,MM,Business,2025-08-27,17511.45,0.0,0.0,0.0,False,,,17511.45,1.0
CUST_0403,Account_403,ENT,Custom,2024-06-18,151454.07,0.0,0.0,0.0,False,,,151454.07,1.0
CUST_0404,Account_404,ENT,Custom,2024-04-07,489622.77,0.0,0.0,0.0,False,,,489622.77,1.0
CUST_0405,Account_405,MM,Enterprise,2024-10-22,20723.08,0.0,0.0,0.0,False,,,20723.08,1.0
CUST_0406,Account_406,SMB,Starter,2023-11-24,0.0,0.0,0.0,0.0,True,2024-08-26,Business Closure,0.0,0.0
CUST_0407,Account_407,MM,Enterprise,2022-12-31,0.0,0.0,0.0,0.0,True,2023-07-25,Budget Cut,0.0,0.0
CUST_0408,Account_408,MM,Business,2022-11-12,15850.68,0.0,1740.89,0.0,False,,,15850.68,1.123
CUST_0409,Account_409,ENT,Custom,2024-02-20,186454.46,0.0,0.0,0.0,False,,,186454.46,1.0
CUST_0410,Account_410,ENT,Business,2023-08-03,0.0,0.0,0.0,0.0,True,2025-02-07,Feature Gap,0.0,0.0
CUST_0411,Account_411,SMB,Starter,2025-04-10,0.0,0.0,0.0,0.0,True,2025-05-30,Budget Cut,0.0,0.0
CUST_0412,Account_412,SMB,Professional,2023-08-20,0.0,0.0,0.0,0.0,True,2023-12-14,Budget Cut,0.0,0.0
CUST_0413,Account_413,ENT,Custom,2024-07-31,0.0,0.0,0.0,0.0,True,2025-01-27,Merger,0.0,0.0
CUST_0414,Account_414,ENT,Enterprise,2024-12-03,96631.94,0.0,0.0,0.0,False,,,96631.94,1.0
CUST_0415,Account_415,MM,Enterprise,2023-08-22,41058.11,0.0,2501.2,0.0,False,,,41058.11,1.065
CUST_0416,Account_416,SMB,Starter,2024-08-29,1306.54,0.0,0.0,0.0,False,,,1306.54,1.0
CUST_0417,Account_417,MM,Professional,2024-04-20,0.0,0.0,0.0,0.0,True,2025-06-23,Business Closure,0.0,0.0
CUST_0418,Account_418,MM,Enterprise,2024-05-18,0.0,0.0,0.0,0.0,True,2025-03-19,Price,0.0,0.0
CUST_0419,Account_419,ENT,Business,2024-08-25,0.0,0.0,0.0,0.0,True,2025-05-07,Merger,0.0,0.0
CUST_0420,Account_420,MM,Professional,2023-01-28,6425.94,0.0,0.0,1377.83,False,,,6425.94,0.823
CUST_0421,Account_421,SMB,Professional,2024-01-22,0.0,0.0,0.0,0.0,True,2025-02-20,Support,0.0,0.0
CUST_0422,Account_422,MM,Business,2024-10-11,8088.96,0.0,0.0,0.0,False,,,8088.96,1.0
CUST_0423,Account_423,MM,Business,2023-12-29,12562.23,0.0,0.0,0.0,False,,,12562.23,1.0
CUST_0424,Account_424,ENT,Custom,2023-01-04,103100.24,0.0,0.0,0.0,False,,,103100.24,1.0
CUST_0425,Account_425,MM,Enterprise,2024-03-21,27134.17,0.0,0.0,0.0,False,,,27134.17,1.0
CUST_0426,Account_426,ENT,Custom,2023-11-16,0.0,0.0,0.0,0.0,True,2024-12-12,Budget Cut,0.0,0.0
CUST_0427,Account_427,SMB,Professional,2023-03-04,0.0,0.0,0.0,0.0,True,2025-09-18,Budget Cut,0.0,0.0
CUST_0428,Account_428,SMB,Starter,2023-01-29,0.0,0.0,0.0,0.0,True,2024-05-02,Business Closure,0.0,0.0
CUST_0429,Account_429,MM,Business,2025-08-10,9396.03,0.0,0.0,0.0,False,,,9396.03,1.0
CUST_0430,Account_430,MM,Business,2023-02-17,0.0,0.0,0.0,0.0,True,2024-01-28,Business Closure,0.0,0.0
CUST_0431,Account_431,MM,Business,2024-08-17,0.0,0.0,0.0,0.0,True,2024-10-24,Feature Gap,0.0,0.0
CUST_0432,Account_432,MM,Professional,2024-08-01,0.0,0.0,0.0,0.0,True,2025-06-28,Price,0.0,0.0
CUST_0433,Account_433,SMB,Business,2025-06-27,6657.41,0.0,0.0,0.0,False,,,6657.41,1.0
CUST_0434,Account_434,MM,Business,2023-07-08,0.0,0.0,0.0,0.0,True,2025-01-06,Competition,0.0,0.0
CUST_0435,Account_435,SMB,Business,2024-02-14,3610.29,0.0,0.0,0.0,False,,,3610.29,1.0
CUST_0436,Account_436,MM,Enterprise,2023-05-19,0.0,0.0,0.0,0.0,True,2024-06-02,Competition,0.0,0.0
CUST_0437,Account_437,SMB,Business,2025-01-07,4054.08,0.0,0.0,641.99,False,,,4054.08,0.863
CUST_0438,Account_438,ENT,Business,2025-07-17,33544.49,0.0,7738.3,0.0,False,,,33544.49,1.3
CUST_0439,Account_439,SMB,Starter,2024-05-16,1447.58,0.0,0.0,0.0,False,,,1447.58,1.0
CUST_0440,Account_440,MM,Business,2025-04-24,0.0,0.0,0.0,0.0,True,2025-09-29,Business Closure,0.0,0.0
CUST_0441,Account_441,ENT,Custom,2023-07-06,99331.57,0.0,0.0,2064.47,False,,,99331.57,0.98
CUST_0442,Account_442,MM,Enterprise,2024-07-17,48139.16,0.0,0.0,0.0,False,,,48139.16,1.0
CUST_0443,Account_443,MM,Business,2025-04-27,8169.42,0.0,0.0,0.0,False,,,8169.42,1.0
CUST_0444,Account_444,SMB,Business,2023-06-17,0.0,0.0,0.0,0.0,True,2025-05-31,Price,0.0,0.0
CUST_0445,Account_445,MM,Enterprise,2023-02-28,29686.73,0.0,0.0,0.0,False,,,29686.73,1.0
CUST_0446,Account_446,MM,Enterprise,2024-12-03,37927.43,0.0,3815.71,0.0,False,,,37927.43,1.112
CUST_0447,Account_447,MM,Business,2023-08-25,0.0,0.0,0.0,0.0,True,2025-07-12,Business Closure,0.0,0.0
CUST_0448,Account_448,SMB,Professional,2024-10-29,2036.43,0.0,0.0,76.26,False,,,2036.43,0.964
CUST_0449,Account_449,ENT,Business,2022-12-19,0.0,0.0,0.0,0.0,True,2023-11-06,Budget Cut,0.0,0.0
CUST_0450,Account_450,SMB,Professional,2024-03-10,2896.06,0.0,0.0,0.0,False,,,2896.06,1.0
CUST_0451,Account_451,MM,Professional,2024-11-16,0.0,0.0,0.0,0.0,True,2025-01-13,Feature Gap,0.0,0.0
CUST_0452,Account_452,SMB,Starter,2025-04-03,1300.25,0.0,0.0,0.0,False,,,1300.25,1.0
CUST_0453,Account_453,MM,Business,2024-05-20,0.0,0.0,0.0,0.0,True,2025-04-17,Budget Cut,0.0,0.0
CUST_0454,Account_454,SMB,Professional,2023-03-16,0.0,0.0,0.0,0.0,True,2024-09-08,Feature Gap,0.0,0.0
CUST_0455,Account_455,SMB,Professional,2023-03-13,0.0,0.0,0.0,0.0,True,2024-02-15,Budget Cut,0.0,0.0
CUST_0456,Account_456,SMB,Starter,2024-09-11,0.0,0.0,0.0,0.0,True,2025-02-22,Feature Gap,0.0,0.0
CUST_0457,Account_457,SMB,Starter,2024-10-25,652.6,0.0,0.0,0.0,False,,,652.6,1.0
CUST_0458,Account_458,ENT,Business,2023-09-30,29248.93,0.0,0.0,0.0,False,,,29248.93,1.0
CUST_0459,Account_459,ENT,Enterprise,2023-06-06,0.0,0.0,0.0,0.0,True,2024-11-25,Support,0.0,0.0
